latestentry,ODS,supplier
2018-03-01 00:00:00+00:00,J81065,TPP
2018-03-01 00:00:00+00:00,J81090,TPP
2018-03-01 00:00:00+00:00,J81645,TPP
2018-03-01 00:00:00+00:00,J83020,TPP
2018-03-01 00:00:00+00:00,J83028,TPP
2018-03-01 00:00:00+00:00,J83642,TPP
2018-03-01 00:00:00+00:00,K83058,TPP
2018-03-01 00:00:00+00:00,K83619,TPP
2018-03-01 00:00:00+00:00,L81080,TPP
2018-03-01 00:00:00+00:00,L83123,TPP
2018-03-01 00:00:00+00:00,L83145,TPP
2018-03-01 00:00:00+00:00,M85015,TPP
2018-03-01 00:00:00+00:00,Y01851,TPP
2018-03-01 00:00:00+00:00,Y04927,TPP
2018-03-01 00:00:00+00:00,A89624,EMIS
2018-03-01 00:00:00+00:00,C83628,EMIS
2018-03-01 00:00:00+00:00,E83654,EMIS
2018-03-01 00:00:00+00:00,F84032,EMIS
2018-03-01 00:00:00+00:00,F84089,EMIS
2018-03-01 00:00:00+00:00,F84702,EMIS
2018-03-01 00:00:00+00:00,F85011,EMIS
2018-03-01 00:00:00+00:00,J82206,EMIS
2018-03-01 00:00:00+00:00,L81035,EMIS
2018-03-01 00:00:00+00:00,L81088,EMIS
2018-03-01 00:00:00+00:00,L83144,EMIS
2018-03-01 00:00:00+00:00,L84057,EMIS
2018-03-01 00:00:00+00:00,M81079,EMIS
2018-03-01 00:00:00+00:00,M83631,EMIS
2018-03-01 00:00:00+00:00,M84603,EMIS
2018-03-01 00:00:00+00:00,M85045,EMIS
2018-03-01 00:00:00+00:00,M87002,EMIS
2018-03-01 00:00:00+00:00,P81104,EMIS
2018-03-01 00:00:00+00:00,G82029,Vision
2018-03-01 00:00:00+00:00,J81063,Vision
2018-03-01 00:00:00+00:00,J82190,Vision
2018-03-01 00:00:00+00:00,H84049,Vision
2018-04-01 00:00:00+00:00,D81087,TPP
2018-04-01 00:00:00+00:00,B81693,TPP
2018-04-01 00:00:00+00:00,C83605,TPP
2018-04-01 00:00:00+00:00,C83652,TPP
2018-04-01 00:00:00+00:00,C87023,TPP
2018-04-01 00:00:00+00:00,F81718,TPP
2018-04-01 00:00:00+00:00,F81758,TPP
2018-04-01 00:00:00+00:00,M85103,TPP
2018-04-01 00:00:00+00:00,A82074,EMIS
2018-04-01 00:00:00+00:00,A89620,EMIS
2018-04-01 00:00:00+00:00,G81033,EMIS
2018-04-01 00:00:00+00:00,G82726,EMIS
2018-04-01 00:00:00+00:00,L81032,EMIS
2018-04-01 00:00:00+00:00,L81057,EMIS
2018-04-01 00:00:00+00:00,L84002,EMIS
2018-04-01 00:00:00+00:00,L84013,EMIS
2018-04-01 00:00:00+00:00,L84042,EMIS
2018-04-01 00:00:00+00:00,P88010,EMIS
2018-04-01 00:00:00+00:00,Y02868,EMIS
2018-04-01 00:00:00+00:00,Y03362,EMIS
2018-05-01 00:00:00+00:00,B81089,TPP
2018-05-01 00:00:00+00:00,B82001,TPP
2018-05-01 00:00:00+00:00,B82092,TPP
2018-05-01 00:00:00+00:00,B82611,TPP
2018-05-01 00:00:00+00:00,E82025,TPP
2018-05-01 00:00:00+00:00,F81157,TPP
2018-05-01 00:00:00+00:00,J83644,TPP
2018-05-01 00:00:00+00:00,M85068,TPP
2018-05-01 00:00:00+00:00,M86022,EMIS
2018-05-01 00:00:00+00:00,E84026,EMIS
2018-05-01 00:00:00+00:00,H81054,EMIS
2018-05-01 00:00:00+00:00,J82030,EMIS
2018-05-01 00:00:00+00:00,M81014,EMIS
2018-05-01 00:00:00+00:00,M81023,EMIS
2018-05-01 00:00:00+00:00,P81028,EMIS
2018-05-01 00:00:00+00:00,P81643,EMIS
2018-05-01 00:00:00+00:00,P81667,EMIS
2018-05-01 00:00:00+00:00,G82712,Vision
2018-05-01 00:00:00+00:00,B81084,Vision
2018-06-01 00:00:00+00:00,A83076,TPP
2018-06-01 00:00:00+00:00,B87023,TPP
2018-06-01 00:00:00+00:00,C82123,TPP
2018-06-01 00:00:00+00:00,C83047,TPP
2018-06-01 00:00:00+00:00,C84712,TPP
2018-06-01 00:00:00+00:00,C88042,TPP
2018-06-01 00:00:00+00:00,E81011,TPP
2018-06-01 00:00:00+00:00,E81017,TPP
2018-06-01 00:00:00+00:00,E85733,TPP
2018-06-01 00:00:00+00:00,F81084,TPP
2018-06-01 00:00:00+00:00,F81698,TPP
2018-06-01 00:00:00+00:00,J82212,TPP
2018-06-01 00:00:00+00:00,L83647,TPP
2018-06-01 00:00:00+00:00,E83664,EMIS
2018-06-01 00:00:00+00:00,E84669,EMIS
2018-06-01 00:00:00+00:00,E84690,EMIS
2018-06-01 00:00:00+00:00,F84713,EMIS
2018-06-01 00:00:00+00:00,G81097,EMIS
2018-06-01 00:00:00+00:00,G85010,EMIS
2018-06-01 00:00:00+00:00,H81620,EMIS
2018-06-01 00:00:00+00:00,H83622,EMIS
2018-06-01 00:00:00+00:00,H85072,EMIS
2018-06-01 00:00:00+00:00,J82123,EMIS
2018-06-01 00:00:00+00:00,K81032,EMIS
2018-06-01 00:00:00+00:00,K82005,EMIS
2018-06-01 00:00:00+00:00,L81052,EMIS
2018-06-01 00:00:00+00:00,L85060,EMIS
2018-06-01 00:00:00+00:00,M81080,EMIS
2018-06-01 00:00:00+00:00,N82051,EMIS
2018-06-01 00:00:00+00:00,N82100,EMIS
2018-06-01 00:00:00+00:00,P81152,EMIS
2018-06-01 00:00:00+00:00,P81690,EMIS
2018-06-01 00:00:00+00:00,P81749,EMIS
2018-06-01 00:00:00+00:00,P89033,EMIS
2018-06-01 00:00:00+00:00,Y00092,EMIS
2018-06-01 00:00:00+00:00,Y00189,EMIS
2018-06-01 00:00:00+00:00,G82179,Vision
2018-06-01 00:00:00+00:00,G83017,Vision
2018-06-01 00:00:00+00:00,G83063,Vision
2018-06-01 00:00:00+00:00,G83655,Vision
2018-06-01 00:00:00+00:00,G83668,Vision
2018-06-01 00:00:00+00:00,H84637,Vision
2018-06-01 00:00:00+00:00,P87668,Vision
2018-06-01 00:00:00+00:00,Y02688,Vision
2018-06-01 00:00:00+00:00,Y03054,Vision
2018-07-01 00:00:00+00:00,C86039,TPP
2018-07-01 00:00:00+00:00,D81020,TPP
2018-07-01 00:00:00+00:00,D81039,TPP
2018-07-01 00:00:00+00:00,D81063,TPP
2018-07-01 00:00:00+00:00,D81605,TPP
2018-07-01 00:00:00+00:00,D81616,TPP
2018-07-01 00:00:00+00:00,Y00984,TPP
2018-07-01 00:00:00+00:00,A89612,EMIS
2018-07-01 00:00:00+00:00,E82076,EMIS
2018-07-01 00:00:00+00:00,E82095,EMIS
2018-07-01 00:00:00+00:00,E84705,EMIS
2018-07-01 00:00:00+00:00,F85049,EMIS
2018-07-01 00:00:00+00:00,G82667,EMIS
2018-07-01 00:00:00+00:00,H85650,EMIS
2018-07-01 00:00:00+00:00,J82065,EMIS
2018-07-01 00:00:00+00:00,L82014,EMIS
2018-07-01 00:00:00+00:00,L85005,EMIS
2018-07-01 00:00:00+00:00,L85620,EMIS
2018-07-01 00:00:00+00:00,M81013,EMIS
2018-07-01 00:00:00+00:00,M82045,EMIS
2018-07-01 00:00:00+00:00,M85075,EMIS
2018-07-01 00:00:00+00:00,M91022,EMIS
2018-07-01 00:00:00+00:00,N82060,EMIS
2018-07-01 00:00:00+00:00,P85025,EMIS
2018-07-01 00:00:00+00:00,Y00001,EMIS
2018-07-01 00:00:00+00:00,Y00002,EMIS
2018-07-01 00:00:00+00:00,Y00003,EMIS
2018-07-01 00:00:00+00:00,Y00004,EMIS
2018-07-01 00:00:00+00:00,Y00005,EMIS
2018-07-01 00:00:00+00:00,Y00006,EMIS
2018-07-01 00:00:00+00:00,Y00007,EMIS
2018-07-01 00:00:00+00:00,Y00008,EMIS
2018-07-01 00:00:00+00:00,Y00009,EMIS
2018-07-01 00:00:00+00:00,Y00010,EMIS
2018-07-01 00:00:00+00:00,Y00011,EMIS
2018-07-01 00:00:00+00:00,Y00944,EMIS
2018-07-01 00:00:00+00:00,Y00994,EMIS
2018-07-01 00:00:00+00:00,Y02419,EMIS
2018-07-01 00:00:00+00:00,Y02512,EMIS
2018-07-01 00:00:00+00:00,Y02624,EMIS
2018-07-01 00:00:00+00:00,Y04333,EMIS
2018-08-01 00:00:00+00:00,D81009,TPP
2018-08-01 00:00:00+00:00,E87682,TPP
2018-08-01 00:00:00+00:00,L81049,TPP
2018-08-01 00:00:00+00:00,F81079,EMIS
2018-08-01 00:00:00+00:00,F85015,EMIS
2018-08-01 00:00:00+00:00,F85703,EMIS
2018-08-01 00:00:00+00:00,G82688,EMIS
2018-08-01 00:00:00+00:00,G85036,EMIS
2018-08-01 00:00:00+00:00,M91625,EMIS
2018-08-01 00:00:00+00:00,M91655,EMIS
2018-08-01 00:00:00+00:00,Y02569,EMIS
2018-08-01 00:00:00+00:00,Y02812,EMIS
2018-08-01 00:00:00+00:00,F82668,Vision
2018-09-01 00:00:00+00:00,D81619,TPP
2018-09-01 00:00:00+00:00,A83042,TPP
2018-09-01 00:00:00+00:00,D81074,TPP
2018-09-01 00:00:00+00:00,D82613,TPP
2018-09-01 00:00:00+00:00,E82080,TPP
2018-09-01 00:00:00+00:00,L83139,TPP
2018-09-01 00:00:00+00:00,L83644,TPP
2018-09-01 00:00:00+00:00,A82060,EMIS
2018-09-01 00:00:00+00:00,F83051,EMIS
2018-09-01 00:00:00+00:00,F85684,EMIS
2018-09-01 00:00:00+00:00,G81094,EMIS
2018-09-01 00:00:00+00:00,G85133,EMIS
2018-09-01 00:00:00+00:00,G85723,EMIS
2018-09-01 00:00:00+00:00,J82046,EMIS
2018-09-01 00:00:00+00:00,L81124,EMIS
2018-09-01 00:00:00+00:00,M84624,EMIS
2018-09-01 00:00:00+00:00,M87625,EMIS
2018-09-01 00:00:00+00:00,N84036,EMIS
2018-09-01 00:00:00+00:00,P81215,EMIS
2018-09-01 00:00:00+00:00,P81758,EMIS
2018-09-01 00:00:00+00:00,P81785,EMIS
2018-09-01 00:00:00+00:00,Y00592,EMIS
2018-09-01 00:00:00+00:00,Y04926,EMIS
2018-10-01 00:00:00+00:00,D81007,TPP
2018-10-01 00:00:00+00:00,F81094,TPP
2018-10-01 00:00:00+00:00,G81103,TPP
2018-10-01 00:00:00+00:00,F85027,EMIS
2018-10-01 00:00:00+00:00,F85036,EMIS
2018-10-01 00:00:00+00:00,F86655,EMIS
2018-10-01 00:00:00+00:00,L81102,EMIS
2018-10-01 00:00:00+00:00,M92030,EMIS
2018-10-01 00:00:00+00:00,M92647,EMIS
2018-10-01 00:00:00+00:00,P92619,EMIS
2018-10-01 00:00:00+00:00,Y00198,EMIS
2018-10-01 00:00:00+00:00,Y00243,EMIS
2018-11-01 00:00:00+00:00,B81021,TPP
2018-11-01 00:00:00+00:00,M85611,TPP
2018-11-01 00:00:00+00:00,Y03151,TPP
2018-11-01 00:00:00+00:00,Y03152,TPP
2018-11-01 00:00:00+00:00,Y03207,TPP
2018-11-01 00:00:00+00:00,Y03209,TPP
2018-11-01 00:00:00+00:00,Y03248,TPP
2018-11-01 00:00:00+00:00,Y03254,TPP
2018-11-01 00:00:00+00:00,Y03576,TPP
2018-11-01 00:00:00+00:00,Y05199,TPP
2018-11-01 00:00:00+00:00,Y05517,TPP
2018-11-01 00:00:00+00:00,Y05518,TPP
2018-11-01 00:00:00+00:00,A89610,EMIS
2018-11-01 00:00:00+00:00,E83631,EMIS
2018-11-01 00:00:00+00:00,E83633,EMIS
2018-11-01 00:00:00+00:00,F81018,EMIS
2018-11-01 00:00:00+00:00,F85652,EMIS
2018-11-01 00:00:00+00:00,F85707,EMIS
2018-11-01 00:00:00+00:00,G82204,EMIS
2018-12-01 00:00:00+00:00,F85003,EMIS
2018-12-01 00:00:00+00:00,F85048,EMIS
2018-12-01 00:00:00+00:00,G82751,EMIS
2018-12-01 00:00:00+00:00,J81040,EMIS
2018-12-01 00:00:00+00:00,M85677,EMIS
2018-12-01 00:00:00+00:00,P81210,EMIS
2018-12-01 00:00:00+00:00,Y02610,EMIS
2019-01-01 00:00:00+00:00,A83019,TPP
2019-01-01 00:00:00+00:00,B81049,TPP
2019-01-01 00:00:00+00:00,L83074,TPP
2019-01-01 00:00:00+00:00,F84661,EMIS
2019-01-01 00:00:00+00:00,F85076,EMIS
2019-01-01 00:00:00+00:00,P81177,EMIS
2019-01-01 00:00:00+00:00,P81763,EMIS
2019-01-01 00:00:00+00:00,P88617,EMIS
2019-01-01 00:00:00+00:00,Y00105,EMIS
2019-01-01 00:00:00+00:00,Y02710,EMIS
2019-02-01 00:00:00+00:00,E82054,EMIS
2019-02-01 00:00:00+00:00,F85681,EMIS
2019-02-01 00:00:00+00:00,G82735,EMIS
2019-02-01 00:00:00+00:00,G85712,EMIS
2019-02-01 00:00:00+00:00,Y02162,EMIS
2019-02-01 00:00:00+00:00,Y02462,EMIS
2019-02-01 00:00:00+00:00,H83002,Vision
2019-03-01 00:00:00+00:00,B83013,TPP
2019-03-01 00:00:00+00:00,C81019,TPP
2019-03-01 00:00:00+00:00,C82036,TPP
2019-03-01 00:00:00+00:00,F81644,TPP
2019-03-01 00:00:00+00:00,F81720,TPP
2019-03-01 00:00:00+00:00,J83636,TPP
2019-03-01 00:00:00+00:00,L83080,TPP
2019-03-01 00:00:00+00:00,L83107,TPP
2019-03-01 00:00:00+00:00,M85083,TPP
2019-03-01 00:00:00+00:00,M85776,TPP
2019-03-01 00:00:00+00:00,B84017,EMIS
2019-03-01 00:00:00+00:00,G82011,EMIS
2019-03-01 00:00:00+00:00,G85081,EMIS
2019-03-01 00:00:00+00:00,J82195,EMIS
2019-03-01 00:00:00+00:00,K81023,EMIS
2019-03-01 00:00:00+00:00,M85052,EMIS
2019-03-01 00:00:00+00:00,P81659,EMIS
2019-03-01 00:00:00+00:00,P81750,EMIS
2019-03-01 00:00:00+00:00,Y02583,EMIS
2019-04-01 00:00:00+00:00,B86047,TPP
2019-04-01 00:00:00+00:00,A83017,TPP
2019-04-01 00:00:00+00:00,A86015,TPP
2019-04-01 00:00:00+00:00,B81053,TPP
2019-04-01 00:00:00+00:00,B81056,TPP
2019-04-01 00:00:00+00:00,B83011,TPP
2019-04-01 00:00:00+00:00,D81024,TPP
2019-04-01 00:00:00+00:00,D81032,TPP
2019-04-01 00:00:00+00:00,D81053,TPP
2019-04-01 00:00:00+00:00,F81168,TPP
2019-04-01 00:00:00+00:00,M83665,TPP
2019-04-01 00:00:00+00:00,M85689,TPP
2019-04-01 00:00:00+00:00,Y02704,TPP
2019-04-01 00:00:00+00:00,B81062,EMIS
2019-04-01 00:00:00+00:00,F81138,EMIS
2019-04-01 00:00:00+00:00,F85024,EMIS
2019-04-01 00:00:00+00:00,F85055,EMIS
2019-04-01 00:00:00+00:00,F85656,EMIS
2019-04-01 00:00:00+00:00,G82662,EMIS
2019-04-01 00:00:00+00:00,G82777,EMIS
2019-04-01 00:00:00+00:00,L84020,EMIS
2019-04-01 00:00:00+00:00,L85041,EMIS
2019-04-01 00:00:00+00:00,M82027,EMIS
2019-04-01 00:00:00+00:00,M83712,EMIS
2019-04-01 00:00:00+00:00,M86013,EMIS
2019-04-01 00:00:00+00:00,P81146,EMIS
2019-04-01 00:00:00+00:00,P81727,EMIS
2019-04-01 00:00:00+00:00,Y01962,EMIS
2019-04-01 00:00:00+00:00,Y02471,EMIS
2019-05-01 00:00:00+00:00,B83638,TPP
2019-05-01 00:00:00+00:00,C84124,TPP
2019-05-01 00:00:00+00:00,J82165,TPP
2019-05-01 00:00:00+00:00,Y03661,TPP
2019-05-01 00:00:00+00:00,B81050,EMIS
2019-05-01 00:00:00+00:00,C88033,EMIS
2019-05-01 00:00:00+00:00,L83130,EMIS
2019-05-01 00:00:00+00:00,M83128,EMIS
2019-05-01 00:00:00+00:00,M86613,EMIS
2019-05-01 00:00:00+00:00,N81021,EMIS
2019-05-01 00:00:00+00:00,N81112,EMIS
2019-06-01 00:00:00+00:00,A87027,TPP
2019-06-01 00:00:00+00:00,B81066,TPP
2019-06-01 00:00:00+00:00,B81080,TPP
2019-06-01 00:00:00+00:00,E81059,TPP
2019-06-01 00:00:00+00:00,F81622,TPP
2019-06-01 00:00:00+00:00,F81738,TPP
2019-06-01 00:00:00+00:00,A88603,EMIS
2019-06-01 00:00:00+00:00,E84077,EMIS
2019-06-01 00:00:00+00:00,G85112,EMIS
2019-06-01 00:00:00+00:00,J82097,EMIS
2019-06-01 00:00:00+00:00,L83078,EMIS
2019-06-01 00:00:00+00:00,N81073,EMIS
2019-06-01 00:00:00+00:00,P88624,EMIS
2019-07-01 00:00:00+00:00,B82045,TPP
2019-07-01 00:00:00+00:00,F81151,TPP
2019-07-01 00:00:00+00:00,F81756,TPP
2019-07-01 00:00:00+00:00,G85717,EMIS
2019-07-01 00:00:00+00:00,H85077,EMIS
2019-07-01 00:00:00+00:00,P81778,EMIS
2019-07-01 00:00:00+00:00,Y05873,EMIS
2019-08-01 00:00:00+00:00,A81023,TPP
2019-08-01 00:00:00+00:00,A84016,TPP
2019-08-01 00:00:00+00:00,A84027,TPP
2019-08-01 00:00:00+00:00,A84035,TPP
2019-08-01 00:00:00+00:00,A84043,TPP
2019-08-01 00:00:00+00:00,A84047,TPP
2019-08-01 00:00:00+00:00,A86026,TPP
2019-08-01 00:00:00+00:00,B82037,TPP
2019-08-01 00:00:00+00:00,B82038,TPP
2019-08-01 00:00:00+00:00,B82054,TPP
2019-08-01 00:00:00+00:00,B82063,TPP
2019-08-01 00:00:00+00:00,B82088,TPP
2019-08-01 00:00:00+00:00,B82106,TPP
2019-08-01 00:00:00+00:00,B82628,TPP
2019-08-01 00:00:00+00:00,B84002,TPP
2019-08-01 00:00:00+00:00,B84010,TPP
2019-08-01 00:00:00+00:00,B84014,TPP
2019-08-01 00:00:00+00:00,B85031,TPP
2019-08-01 00:00:00+00:00,B85042,TPP
2019-08-01 00:00:00+00:00,B85048,TPP
2019-08-01 00:00:00+00:00,B85051,TPP
2019-08-01 00:00:00+00:00,B85614,TPP
2019-08-01 00:00:00+00:00,B85623,TPP
2019-08-01 00:00:00+00:00,B85628,TPP
2019-08-01 00:00:00+00:00,B85641,TPP
2019-08-01 00:00:00+00:00,B86001,TPP
2019-08-01 00:00:00+00:00,B86002,TPP
2019-08-01 00:00:00+00:00,B86004,TPP
2019-08-01 00:00:00+00:00,B86005,TPP
2019-08-01 00:00:00+00:00,B86006,TPP
2019-08-01 00:00:00+00:00,B86007,TPP
2019-08-01 00:00:00+00:00,B86009,TPP
2019-08-01 00:00:00+00:00,B86010,TPP
2019-08-01 00:00:00+00:00,B86011,TPP
2019-08-01 00:00:00+00:00,B86012,TPP
2019-08-01 00:00:00+00:00,B86013,TPP
2019-08-01 00:00:00+00:00,B86014,TPP
2019-08-01 00:00:00+00:00,B86015,TPP
2019-08-01 00:00:00+00:00,B86016,TPP
2019-08-01 00:00:00+00:00,B86017,TPP
2019-08-01 00:00:00+00:00,B86019,TPP
2019-08-01 00:00:00+00:00,B86020,TPP
2019-08-01 00:00:00+00:00,B86022,TPP
2019-08-01 00:00:00+00:00,B86023,TPP
2019-08-01 00:00:00+00:00,B86025,TPP
2019-08-01 00:00:00+00:00,B86028,TPP
2019-08-01 00:00:00+00:00,B86029,TPP
2019-08-01 00:00:00+00:00,B86031,TPP
2019-08-01 00:00:00+00:00,B86032,TPP
2019-08-01 00:00:00+00:00,B86033,TPP
2019-08-01 00:00:00+00:00,B86034,TPP
2019-08-01 00:00:00+00:00,B86035,TPP
2019-08-01 00:00:00+00:00,B86036,TPP
2019-08-01 00:00:00+00:00,B86038,TPP
2019-08-01 00:00:00+00:00,B86039,TPP
2019-08-01 00:00:00+00:00,B86041,TPP
2019-08-01 00:00:00+00:00,B86042,TPP
2019-08-01 00:00:00+00:00,B86043,TPP
2019-08-01 00:00:00+00:00,B86048,TPP
2019-08-01 00:00:00+00:00,B86050,TPP
2019-08-01 00:00:00+00:00,B86051,TPP
2019-08-01 00:00:00+00:00,B86052,TPP
2019-08-01 00:00:00+00:00,B86054,TPP
2019-08-01 00:00:00+00:00,B86056,TPP
2019-08-01 00:00:00+00:00,B86057,TPP
2019-08-01 00:00:00+00:00,B86058,TPP
2019-08-01 00:00:00+00:00,B86060,TPP
2019-08-01 00:00:00+00:00,B86061,TPP
2019-08-01 00:00:00+00:00,B86062,TPP
2019-08-01 00:00:00+00:00,B86066,TPP
2019-08-01 00:00:00+00:00,B86067,TPP
2019-08-01 00:00:00+00:00,B86070,TPP
2019-08-01 00:00:00+00:00,B86071,TPP
2019-08-01 00:00:00+00:00,B86074,TPP
2019-08-01 00:00:00+00:00,B86075,TPP
2019-08-01 00:00:00+00:00,B86089,TPP
2019-08-01 00:00:00+00:00,B86092,TPP
2019-08-01 00:00:00+00:00,B86093,TPP
2019-08-01 00:00:00+00:00,B86094,TPP
2019-08-01 00:00:00+00:00,B86096,TPP
2019-08-01 00:00:00+00:00,B86100,TPP
2019-08-01 00:00:00+00:00,B86101,TPP
2019-08-01 00:00:00+00:00,B86103,TPP
2019-08-01 00:00:00+00:00,B86104,TPP
2019-08-01 00:00:00+00:00,B86106,TPP
2019-08-01 00:00:00+00:00,B86108,TPP
2019-08-01 00:00:00+00:00,B86109,TPP
2019-08-01 00:00:00+00:00,B86623,TPP
2019-08-01 00:00:00+00:00,B86625,TPP
2019-08-01 00:00:00+00:00,B86633,TPP
2019-08-01 00:00:00+00:00,B86642,TPP
2019-08-01 00:00:00+00:00,B86643,TPP
2019-08-01 00:00:00+00:00,B86648,TPP
2019-08-01 00:00:00+00:00,B86654,TPP
2019-08-01 00:00:00+00:00,B86655,TPP
2019-08-01 00:00:00+00:00,B86658,TPP
2019-08-01 00:00:00+00:00,B86666,TPP
2019-08-01 00:00:00+00:00,B86667,TPP
2019-08-01 00:00:00+00:00,B86669,TPP
2019-08-01 00:00:00+00:00,B86672,TPP
2019-08-01 00:00:00+00:00,B86673,TPP
2019-08-01 00:00:00+00:00,B86675,TPP
2019-08-01 00:00:00+00:00,B86678,TPP
2019-08-01 00:00:00+00:00,C83029,TPP
2019-08-01 00:00:00+00:00,C83613,TPP
2019-08-01 00:00:00+00:00,C83634,TPP
2019-08-01 00:00:00+00:00,C85003,TPP
2019-08-01 00:00:00+00:00,C85628,TPP
2019-08-01 00:00:00+00:00,C86001,TPP
2019-08-01 00:00:00+00:00,C86623,TPP
2019-08-01 00:00:00+00:00,C88005,TPP
2019-08-01 00:00:00+00:00,C88006,TPP
2019-08-01 00:00:00+00:00,C88007,TPP
2019-08-01 00:00:00+00:00,C88015,TPP
2019-08-01 00:00:00+00:00,C88073,TPP
2019-08-01 00:00:00+00:00,C88085,TPP
2019-08-01 00:00:00+00:00,D81016,TPP
2019-08-01 00:00:00+00:00,D82002,TPP
2019-08-01 00:00:00+00:00,D82003,TPP
2019-08-01 00:00:00+00:00,D82004,TPP
2019-08-01 00:00:00+00:00,D82005,TPP
2019-08-01 00:00:00+00:00,D82007,TPP
2019-08-01 00:00:00+00:00,D82008,TPP
2019-08-01 00:00:00+00:00,D82009,TPP
2019-08-01 00:00:00+00:00,D82011,TPP
2019-08-01 00:00:00+00:00,D82012,TPP
2019-08-01 00:00:00+00:00,D82013,TPP
2019-08-01 00:00:00+00:00,D82016,TPP
2019-08-01 00:00:00+00:00,D82017,TPP
2019-08-01 00:00:00+00:00,D82018,TPP
2019-08-01 00:00:00+00:00,D82019,TPP
2019-08-01 00:00:00+00:00,D82020,TPP
2019-08-01 00:00:00+00:00,D82023,TPP
2019-08-01 00:00:00+00:00,D82024,TPP
2019-08-01 00:00:00+00:00,D82025,TPP
2019-08-01 00:00:00+00:00,D82026,TPP
2019-08-01 00:00:00+00:00,D82030,TPP
2019-08-01 00:00:00+00:00,D82032,TPP
2019-08-01 00:00:00+00:00,D82038,TPP
2019-08-01 00:00:00+00:00,D82039,TPP
2019-08-01 00:00:00+00:00,D82040,TPP
2019-08-01 00:00:00+00:00,D82041,TPP
2019-08-01 00:00:00+00:00,D82047,TPP
2019-08-01 00:00:00+00:00,D82048,TPP
2019-08-01 00:00:00+00:00,D82050,TPP
2019-08-01 00:00:00+00:00,D82053,TPP
2019-08-01 00:00:00+00:00,D82054,TPP
2019-08-01 00:00:00+00:00,D82056,TPP
2019-08-01 00:00:00+00:00,D82058,TPP
2019-08-01 00:00:00+00:00,D82059,TPP
2019-08-01 00:00:00+00:00,D82060,TPP
2019-08-01 00:00:00+00:00,D82063,TPP
2019-08-01 00:00:00+00:00,D82064,TPP
2019-08-01 00:00:00+00:00,D82066,TPP
2019-08-01 00:00:00+00:00,D82067,TPP
2019-08-01 00:00:00+00:00,D82071,TPP
2019-08-01 00:00:00+00:00,D82073,TPP
2019-08-01 00:00:00+00:00,D82076,TPP
2019-08-01 00:00:00+00:00,D82080,TPP
2019-08-01 00:00:00+00:00,D82087,TPP
2019-08-01 00:00:00+00:00,D82096,TPP
2019-08-01 00:00:00+00:00,D82106,TPP
2019-08-01 00:00:00+00:00,D82604,TPP
2019-08-01 00:00:00+00:00,D82628,TPP
2019-08-01 00:00:00+00:00,D83002,TPP
2019-08-01 00:00:00+00:00,D83009,TPP
2019-08-01 00:00:00+00:00,D83011,TPP
2019-08-01 00:00:00+00:00,D83016,TPP
2019-08-01 00:00:00+00:00,D83022,TPP
2019-08-01 00:00:00+00:00,D83023,TPP
2019-08-01 00:00:00+00:00,D83030,TPP
2019-08-01 00:00:00+00:00,D83034,TPP
2019-08-01 00:00:00+00:00,D83035,TPP
2019-08-01 00:00:00+00:00,D83040,TPP
2019-08-01 00:00:00+00:00,D83047,TPP
2019-08-01 00:00:00+00:00,D83608,TPP
2019-08-01 00:00:00+00:00,E81015,TPP
2019-08-01 00:00:00+00:00,E82109,TPP
2019-08-01 00:00:00+00:00,E85057,TPP
2019-08-01 00:00:00+00:00,E85109,TPP
2019-08-01 00:00:00+00:00,E87740,TPP
2019-08-01 00:00:00+00:00,H81048,TPP
2019-08-01 00:00:00+00:00,H82006,TPP
2019-08-01 00:00:00+00:00,H82007,TPP
2019-08-01 00:00:00+00:00,H82011,TPP
2019-08-01 00:00:00+00:00,H82013,TPP
2019-08-01 00:00:00+00:00,H82014,TPP
2019-08-01 00:00:00+00:00,H82016,TPP
2019-08-01 00:00:00+00:00,H82020,TPP
2019-08-01 00:00:00+00:00,H82022,TPP
2019-08-01 00:00:00+00:00,H82030,TPP
2019-08-01 00:00:00+00:00,H82031,TPP
2019-08-01 00:00:00+00:00,H82032,TPP
2019-08-01 00:00:00+00:00,H82034,TPP
2019-08-01 00:00:00+00:00,H82037,TPP
2019-08-01 00:00:00+00:00,H82038,TPP
2019-08-01 00:00:00+00:00,H82039,TPP
2019-08-01 00:00:00+00:00,H82042,TPP
2019-08-01 00:00:00+00:00,H82046,TPP
2019-08-01 00:00:00+00:00,H82049,TPP
2019-08-01 00:00:00+00:00,H82051,TPP
2019-08-01 00:00:00+00:00,H82058,TPP
2019-08-01 00:00:00+00:00,H82059,TPP
2019-08-01 00:00:00+00:00,H82060,TPP
2019-08-01 00:00:00+00:00,H82066,TPP
2019-08-01 00:00:00+00:00,H82067,TPP
2019-08-01 00:00:00+00:00,H82078,TPP
2019-08-01 00:00:00+00:00,H82095,TPP
2019-08-01 00:00:00+00:00,H82099,TPP
2019-08-01 00:00:00+00:00,J81022,TPP
2019-08-01 00:00:00+00:00,J82007,TPP
2019-08-01 00:00:00+00:00,J82009,TPP
2019-08-01 00:00:00+00:00,J82029,TPP
2019-08-01 00:00:00+00:00,J82039,TPP
2019-08-01 00:00:00+00:00,J82074,TPP
2019-08-01 00:00:00+00:00,J82075,TPP
2019-08-01 00:00:00+00:00,J82081,TPP
2019-08-01 00:00:00+00:00,J82102,TPP
